People,Lat,Lon,nearest_ppv
2113,2.975716433,101.6347363,19
2114,2.903721848,101.7119502,0
2115,3.035632608,101.6829447,40
2116,3.012496305,101.7321448,39
2117,2.89278506,101.7252136,0
2118,3.029437541,101.7085845,40
2119,2.862787936,101.6658683,0
2120,2.907601263,101.7182301,0
2121,2.991953617,101.5983824,71
2122,2.940105347,101.6658557,40
2123,2.928207449,101.6323947,44
2124,3.013420961,101.6024737,19
2125,2.903229896,101.6231643,44
2126,2.931504963,101.7400584,58
2127,2.999486251,101.6125519,19
2128,2.864669934,101.6886583,0
2129,2.851856778,101.7149614,97
2130,3.03603302,101.733245,15
2131,2.866316836,101.6818788,0
2132,3.027158341,101.6699579,70
2133,2.927651083,101.6230456,44
2134,2.966833036,101.725233,58
2135,2.923440137,101.6697918,0
2136,3.024768979,101.7164939,40
2137,3.02802257,101.6491751,2
2138,2.984185821,101.6578434,70
2139,2.876271402,101.6571429,0
2140,2.915212834,101.6008244,44
2141,3.013801542,101.7224711,40
2142,2.955637146,101.6218525,31
2143,2.900958339,101.70773,0
2144,3.017248774,101.6566584,70
2145,2.907786555,101.7470211,58
2146,2.93245994,101.6879068,0
2147,2.982585108,101.7272206,92
2148,2.948153428,101.7371153,58
2149,2.928621562,101.7204479,58
2150,2.873481734,101.6862278,0
2151,2.931302531,101.6372358,44
2152,2.864471038,101.6492522,0
2153,3.009125899,101.6657267,70
2154,3.029998119,101.7382836,15
2155,3.000850776,101.6445499,2
2156,3.019860376,101.6811658,40
2157,2.974772289,101.6671595,70
2158,2.990794433,101.6794439,40
2159,2.912367875,101.7305676,58
2160,2.948429517,101.6549118,70
2161,2.960026531,101.680372,40
2162,2.968298986,101.6205412,19
2163,2.859612494,101.6936366,0
2164,2.984654181,101.6183303,19
2165,2.890487474,101.6685941,0
2166,2.978577567,101.6718932,40
2167,3.03779922,101.6693209,5
2168,2.950577557,101.6489205,19
2169,2.861441873,101.6644668,0
2170,2.860411116,101.6473005,0
2171,2.954461126,101.6607475,70
2172,2.996636504,101.6899249,40
2173,2.94222549,101.6751876,40
2174,2.972756499,101.5928756,31
2175,2.861905138,101.641638,0
2176,2.998929069,101.7245791,40
2177,2.877437637,101.7057757,0
2178,2.91314432,101.6655272,0
2179,2.899840012,101.6242039,44
2180,2.999891527,101.6599573,70
2181,2.874387614,101.6855167,0
2182,2.879433534,101.6416435,44
2183,2.901356636,101.6130215,44
2184,3.031306414,101.6594288,70
2185,2.950225262,101.7032174,58
2186,2.925532502,101.6720859,0
2187,3.001302098,101.6175066,19
2188,2.879391672,101.7256335,0
2189,2.987677989,101.7175292,40
2190,2.941051549,101.6920786,58
2191,2.966156232,101.7398004,58
2192,2.956507414,101.7220484,58
2193,2.974945856,101.6146169,19
2194,2.929419305,101.7359834,58
2195,3.001396573,101.6740142,40
2196,2.950957621,101.6310847,31
2197,2.981325015,101.6493865,2
2198,2.862357508,101.6280518,44
2199,2.956447967,101.6619605,70
2200,2.981886129,101.6587852,70
2201,2.976035245,101.6354988,19
2202,2.868532305,101.6701078,0
2203,2.905518109,101.6619712,0
2204,2.961014862,101.7309549,58
2205,3.026875231,101.6878417,40
2206,2.983383305,101.7460057,92
2207,2.880725829,101.6776639,0
2208,2.979436884,101.6638579,70
2209,2.989872235,101.6240858,19
2210,2.853672066,101.7486159,97
2211,2.875755585,101.6379914,44
2212,2.880771822,101.67019,0
2213,2.879522652,101.7019157,0
2214,3.024925354,101.7460957,39
2215,2.880307753,101.7417653,97
2216,2.870134238,101.6919319,0
2217,2.967548856,101.6989382,40
2218,2.985088396,101.674035,40
2219,2.935633076,101.6945522,58
2220,2.888122051,101.7228645,0
2221,2.880327559,101.6279308,44
2222,2.8773011,101.6751512,0
2223,2.886334049,101.595508,44
2224,2.986691756,101.6599966,70
2225,2.873078114,101.6435168,44
2226,2.982479509,101.6058857,71
2227,2.927449368,101.6140625,44
2228,2.99155609,101.5930042,71
2229,3.032797145,101.6233667,19
2230,2.971716351,101.679743,40
2231,2.85448288,101.7366578,97
2232,2.860429054,101.6162518,44
2233,2.961944585,101.6711622,40
2234,2.944871008,101.6540864,70
2235,2.932637699,101.685395,0
2236,3.040975517,101.6850459,40
2237,2.873874492,101.7120334,0
2238,2.88582433,101.6752065,0
2239,2.894946696,101.7282194,0
2240,3.026908268,101.6026711,19
2241,2.989596746,101.6260204,19
2242,2.897147095,101.6136181,44
2243,2.974696435,101.6926546,40
2244,2.935222203,101.6439662,44
2245,2.861221229,101.6713608,0
2246,2.947873947,101.7371458,58
2247,2.879109765,101.6335764,44
2248,2.949614251,101.7192891,58
2249,2.975282062,101.7281404,92
2250,3.022918762,101.6786216,40
2251,2.95127362,101.6124294,31
2252,3.016257936,101.5987688,19
2253,2.969378596,101.6037451,31
2254,2.940462966,101.7466354,58
2255,2.959160347,101.692123,40
2256,2.875301033,101.6272923,44
2257,3.019193338,101.6142446,19
2258,3.005324894,101.591374,71
2259,2.858340608,101.6514799,0
2260,3.032276905,101.6962348,40
2261,2.981075464,101.7112294,40
2262,2.91211266,101.7370011,58
2263,2.988102901,101.6723917,40
2264,3.008007136,101.6158216,19
2265,2.962729978,101.6014562,31
2266,2.888148442,101.6581909,0
2267,2.963424545,101.6314072,19
2268,3.025464311,101.7514236,39
2269,2.973567689,101.7115964,40
2270,2.89323531,101.7253123,0
2271,2.980675568,101.6204892,19
2272,2.909130368,101.7162808,0
2273,3.00289053,101.6736915,70
2274,2.946616419,101.6280666,31
2275,2.995108739,101.6637267,70
2276,2.86481301,101.5995554,44
2277,2.895421548,101.7151773,0
2278,2.925409999,101.7159251,58
2279,2.880779372,101.6874281,0
2280,2.954767106,101.635863,19
2281,2.899102052,101.7151999,0
2282,2.871836461,101.6172012,44
2283,2.972107716,101.748002,92
2284,2.909083328,101.622151,44
2285,2.996097101,101.6138529,19
2286,2.870380146,101.5954376,44
2287,2.920861237,101.7321245,58
2288,3.021034353,101.6613829,70
2289,2.985824585,101.7050031,40
2290,2.958316296,101.701699,40
2291,2.997948857,101.6632032,70
2292,3.0355016,101.5993755,19
2293,2.945143004,101.6365128,31
2294,2.885437083,101.717377,0
2295,2.987845799,101.6308428,19
2296,2.896314221,101.6654453,0
2297,2.924969252,101.6822277,0
2298,2.862367829,101.6213242,44
2299,2.995729569,101.6314785,19
2300,2.959806059,101.6244242,31
2301,2.909763266,101.7444629,58
2302,2.922222198,101.6836935,0
2303,2.852836379,101.7297886,97
2304,2.925249153,101.7017015,58
2305,3.002768578,101.6069314,19
2306,3.014581468,101.739333,39
2307,3.02660611,101.6644359,70
2308,2.98914697,101.5894572,71
2309,2.977508779,101.6470078,2
2310,2.889185965,101.7510977,0
2311,2.898612219,101.7482558,58
2312,3.023133164,101.6545261,70
2313,2.920342854,101.6108013,44
2314,2.91934725,101.5933918,44
2315,2.98102757,101.7425835,92
2316,2.942209851,101.7366589,58
2317,2.93556291,101.7493264,58
2318,2.87074244,101.6386713,44
2319,2.959865321,101.6384417,19
2320,2.861500108,101.6123603,44
2321,2.944358822,101.6003044,31
2322,2.852409368,101.5970505,44
2323,2.99104515,101.7467391,92
2324,2.930297553,101.6978614,58
2325,2.953779299,101.7142558,58
2326,2.92525473,101.6647635,0
2327,2.923110241,101.6665919,0
2328,2.947844614,101.7305208,58
2329,2.921818077,101.6571225,44
2330,2.949353028,101.7127345,58
2331,3.0092431,101.6935405,40
2332,2.904715217,101.614756,44
2333,2.993463259,101.667858,70
2334,2.962660241,101.6376983,19
2335,2.873594597,101.7184374,0
2336,2.954443497,101.5927006,31
2337,2.89569174,101.6418941,44
2338,2.963073642,101.7029782,40
2339,3.033075801,101.6039976,19
2340,2.88116243,101.683996,0
2341,2.941992641,101.697332,58
2342,3.030085197,101.7060314,40
2343,2.867882799,101.6651058,0
2344,2.944326535,101.6337044,31
2345,2.987463677,101.6370253,19
2346,2.940525101,101.6382532,44
2347,2.987308948,101.63669,19
2348,2.972552855,101.6539558,70
2349,2.854912703,101.7442086,97
2350,2.907245287,101.705136,0
2351,2.942192389,101.7013123,58
2352,2.94500222,101.6680665,40
2353,2.968315645,101.6232315,19
2354,2.987204793,101.7099446,40
2355,2.854864678,101.749056,97
2356,2.919186937,101.6134424,44
2357,2.985651873,101.7453963,92
2358,2.864884756,101.6625605,0
2359,3.028287964,101.669135,70
2360,2.910190419,101.6427788,44
2361,2.85357014,101.6078839,44
2362,2.936024323,101.7204734,58
2363,2.950923438,101.740999,58
2364,2.986232131,101.741038,92
2365,2.933006069,101.7139775,58
2366,2.902675639,101.6364645,44
2367,2.941561441,101.7107167,58
2368,2.968310146,101.7444174,58
2369,2.944733829,101.7230172,58
2370,2.947145014,101.6747905,40
2371,3.005800089,101.6979409,40
2372,2.919138651,101.7099485,58
2373,2.866872809,101.6104135,44
2374,3.009379199,101.6820523,40
2375,2.908375664,101.7090642,0
2376,2.970066453,101.6307891,19
2377,3.004720495,101.6665403,70
2378,3.033379605,101.6979034,40
2379,3.026496491,101.701851,40
2380,2.998799249,101.5946163,71
2381,2.891593716,101.7213588,0
2382,2.921233669,101.6403094,44
2383,2.882842947,101.6560814,0
2384,2.937014233,101.6498504,44
2385,2.976630109,101.644547,2
2386,2.947215396,101.5970457,31
2387,2.869453729,101.66779,0
2388,2.899058644,101.7048832,0
2389,2.888681156,101.5926117,44
2390,2.985874954,101.6046201,71
2391,2.922770278,101.7408315,58
2392,2.935550404,101.697046,58
2393,2.970688315,101.6969758,40
2394,2.857723193,101.7159001,97
2395,3.015719945,101.7125999,40
2396,2.857700896,101.6619183,0
2397,2.956979901,101.6521111,70
2398,2.973834935,101.6578097,70
2399,2.907344314,101.602529,44
2400,2.926672696,101.6407394,44
2401,2.890367072,101.6802683,0
2402,2.994187996,101.6664679,70
2403,3.036091799,101.6028503,19
2404,2.899338631,101.7434742,58
2405,2.854505104,101.6428863,0
2406,3.015607531,101.6656667,70
2407,2.896830129,101.7361035,0
2408,2.951229879,101.7470673,58
2409,2.922401372,101.7483117,58
2410,2.86650392,101.6956496,0
2411,2.991418213,101.7005898,40
2412,2.973331376,101.6022864,31
2413,3.032232757,101.628886,5
2414,2.946730874,101.6110816,31
2415,2.854397239,101.59991,44
2416,3.015376757,101.7446546,39
2417,2.958748243,101.6997243,40
2418,3.029536126,101.7270733,15
2419,2.997042004,101.6040715,19
2420,2.939658016,101.7411952,58
2421,2.963776646,101.5951885,31
2422,3.009601529,101.7327227,39
2423,2.945480743,101.6561412,70
2424,2.870528016,101.6152,44
2425,2.970520486,101.6780619,40
2426,3.040672508,101.7422439,15
2427,2.946455171,101.705856,58
2428,2.967939739,101.7044278,40
2429,3.021414887,101.7175228,40
2430,3.005871948,101.6600824,70
2431,3.022157588,101.7096123,40
2432,2.978103065,101.6987437,40
2433,2.87411433,101.6191367,44
2434,2.871390857,101.7372213,97
2435,2.97813377,101.6675079,70
2436,3.041012458,101.7501,15
2437,2.862846742,101.7353619,97
2438,2.904975976,101.6096693,44
2439,2.953043521,101.7254177,58
2440,2.986659257,101.6667057,70
2441,2.997871609,101.5902638,71
2442,2.98996895,101.6947976,40
2443,2.868579885,101.6346827,44
2444,2.883987684,101.7497882,97
2445,3.020285428,101.6972299,40
2446,2.960484495,101.7081823,58
2447,2.916501463,101.698418,0
2448,3.014349717,101.6266905,19
2449,3.041633432,101.6223055,5
2450,2.998963616,101.7056983,40
2451,2.959687392,101.6955963,40
2452,2.887257033,101.637638,44
2453,2.995749977,101.6549034,70
2454,2.952146814,101.7224732,58
2455,2.935104856,101.6376645,44
2456,3.005218375,101.7010204,40
2457,3.01314823,101.7084891,40
2458,2.963822667,101.7512487,58
2459,2.866172769,101.7149547,97
2460,2.867646637,101.6158835,44
2461,2.94402868,101.7031593,58
2462,2.938533335,101.635319,44
2463,2.86953725,101.6378886,44
2464,2.948060529,101.6119261,31
2465,2.955411518,101.6563938,70
2466,3.038101352,101.6188951,19
2467,3.016930336,101.6243483,19
2468,3.030996486,101.6399512,2
2469,2.991916781,101.6087779,19
2470,3.030459886,101.6137253,19
2471,2.98065287,101.6643062,70
2472,3.017911215,101.7067946,40
2473,2.887557208,101.7353853,0
2474,2.874623975,101.6030184,44
2475,3.034818498,101.6699787,70
2476,2.902273093,101.7055383,0
2477,2.877447558,101.6666879,0
2478,2.984087137,101.7266264,92
2479,3.011876342,101.6149936,19
2480,2.930921781,101.6261581,44
2481,2.85829227,101.653659,0
2482,2.920552615,101.6462717,44
2483,3.018395747,101.6882014,40
2484,2.964403294,101.6985332,40
2485,2.971549932,101.726809,92
2486,2.895928193,101.6719109,0
2487,3.033206695,101.6054971,19
2488,2.856250593,101.7475977,97
2489,2.94920809,101.7328564,58
2490,2.907129343,101.5912858,44
2491,2.895627149,101.731514,0
2492,2.95898308,101.689545,40
2493,2.9237337,101.5936188,44
2494,2.948606599,101.6860438,40
2495,3.038413485,101.6965048,40
2496,2.933009727,101.7358649,58
2497,2.915737894,101.6384788,44
2498,2.919958169,101.7164769,58
2499,2.8893379,101.6728916,0
2500,3.038251395,101.7389215,15
2501,3.02101949,101.666336,70
2502,2.968397837,101.6064061,31
2503,3.01432971,101.6045096,19
2504,3.0276812,101.6054228,19
2505,3.020581848,101.6333263,2
2506,3.017274177,101.6089536,19
2507,2.879899199,101.6899494,0
2508,2.912767274,101.6345554,44
2509,2.950252242,101.717563,58
2510,2.964055098,101.6945991,40
2511,2.88905045,101.6035156,44
2512,2.865331075,101.6038752,44
2513,2.855887785,101.6992462,97
2514,2.907902593,101.6938479,0
2515,2.930891828,101.6811907,0
2516,2.930579956,101.6330378,44
2517,2.882181556,101.7062225,0
2518,2.902187579,101.6108414,44
2519,2.860295826,101.6580225,0
2520,2.990122037,101.6917587,40
2521,3.033620673,101.7064679,40
2522,3.041171547,101.6105263,19
2523,3.005984568,101.689603,40
2524,3.019752179,101.6112733,19
2525,2.937246122,101.7438361,58
2526,2.893114287,101.6750118,0
2527,2.936053019,101.6036485,31
2528,2.980648509,101.7413199,92
2529,3.008578479,101.6781892,40
2530,2.862968627,101.7090797,97
2531,2.927358276,101.5943256,44
2532,2.890771041,101.6721497,0
2533,2.909270065,101.6351742,44
2534,2.950421536,101.6641644,40
2535,2.93982481,101.7326007,58
2536,2.918689077,101.6608526,0
2537,2.966122224,101.6177701,31
2538,3.00630961,101.6923881,40
2539,2.936546992,101.5943961,31
2540,3.021139818,101.7131602,40
2541,2.888449483,101.6877604,0
2542,3.011478509,101.7484265,39
2543,3.015563513,101.7028828,40
2544,2.973878692,101.6028084,31
2545,3.039784341,101.6763074,5
2546,2.920696297,101.599213,44
2547,2.977284338,101.6901868,40
2548,2.959138646,101.6805067,40
2549,2.858410025,101.6132574,44
2550,2.945702635,101.618082,31
2551,2.929331851,101.6395588,44
2552,2.96192311,101.5910231,31
2553,2.865185594,101.6773121,0
2554,2.940341535,101.6227286,31
2555,3.039202009,101.7039504,40
2556,3.023347298,101.5905573,71
2557,2.93136886,101.663201,0
2558,2.869302171,101.5907956,44
2559,2.879760722,101.6485481,0
2560,2.981424044,101.6447773,2
2561,2.964165738,101.6810681,40
2562,2.948348528,101.742929,58
2563,3.009343822,101.6629871,70
2564,2.866624937,101.6843916,0
2565,2.968974839,101.7056362,40
2566,3.035326424,101.6490904,5
2567,2.983087868,101.724387,92
2568,2.894168275,101.6684089,0
2569,2.996635841,101.7431869,92
2570,2.906084618,101.6579627,0
2571,2.856565445,101.6615627,0
2572,2.988904652,101.7446984,92
2573,3.024221594,101.7074127,40
2574,3.039102191,101.678617,70
2575,2.873675176,101.6065395,44
2576,2.986172503,101.6744202,40
2577,3.031481454,101.6895831,40
2578,2.944750371,101.65058,44
2579,2.879587125,101.5954464,44
2580,2.876157491,101.713224,0
2581,2.905664849,101.6829382,0
2582,2.93293763,101.7052325,58
2583,3.035206091,101.70615,40
2584,3.007326387,101.6275323,19
2585,2.916426238,101.742279,58
2586,2.922972791,101.6026586,44
2587,2.913809,101.6423244,44
2588,2.920053771,101.6927151,0
2589,2.914755185,101.6154403,44
2590,2.875850644,101.6881344,0
2591,2.909062804,101.6159545,44
2592,2.985682511,101.6802967,40
2593,2.918992554,101.6354132,44
2594,2.89075326,101.6006391,44
2595,2.973907452,101.7164778,40
2596,2.907149444,101.6107053,44
2597,2.85244493,101.609658,44
2598,2.879102954,101.5932528,44
2599,3.024308881,101.7439043,39
2600,2.997322065,101.6252355,19
2601,2.896636567,101.7450692,58
2602,2.944982877,101.6767528,40
2603,2.950231365,101.5919964,31
2604,2.975704723,101.6216632,19
2605,3.026635463,101.7494986,39
2606,2.907279399,101.6679078,0
2607,2.883119658,101.6955986,0
2608,3.040502052,101.6606097,5
2609,2.894733639,101.7501331,58
2610,3.026015925,101.5898847,19
2611,2.86162271,101.7174787,97
2612,2.860195487,101.7280814,97
2613,2.920067293,101.5995492,44
2614,2.911709848,101.6078874,44
2615,2.891686449,101.6298517,44
2616,2.977610384,101.5905887,31
2617,2.881864628,101.6268185,44
2618,2.93343006,101.6800441,0
2619,2.897823293,101.66893,0
2620,2.874800483,101.676991,0
2621,2.983901263,101.7384928,92
2622,2.859315973,101.6478194,0
2623,2.942923089,101.7112676,58
2624,2.959591046,101.7463128,58
2625,2.925811193,101.6768833,0
2626,3.029821509,101.6748001,70
2627,2.947844918,101.7365047,58
2628,2.859581292,101.7186572,97
2629,2.858003436,101.6287745,44
2630,2.985904146,101.7367671,92
2631,2.881202437,101.6782712,0
2632,3.035366788,101.6816221,40
2633,2.961827632,101.7176748,58
2634,2.883191041,101.6846752,0
2635,2.923660193,101.6176205,44
2636,2.924648059,101.7051262,58
2637,3.004445601,101.6333583,19
2638,2.868473856,101.6841813,0
2639,2.885064846,101.5893709,44
2640,2.962172207,101.5920939,31
2641,2.991978966,101.7296988,92
2642,3.003168892,101.6362072,2
2643,2.882260439,101.6176303,44
2644,2.867408322,101.6303057,44
2645,3.021938244,101.7261037,40
2646,2.914989018,101.6232594,44
2647,2.945141808,101.6253301,31
2648,3.020323509,101.6435617,2
2649,2.949252979,101.651972,70
2650,2.978114459,101.7176728,40
2651,2.994334973,101.6329349,19
2652,2.994083146,101.6719147,70
2653,2.950868314,101.5941238,31
2654,2.93553986,101.6690593,0
2655,2.888225641,101.7143403,0
2656,2.968408532,101.7122259,40
2657,2.867911572,101.6204916,44
2658,2.929972441,101.6736847,0
2659,2.888533445,101.7232837,0
2660,2.885410675,101.6049972,44
2661,2.932910682,101.6047586,44
2662,2.959545875,101.6572549,70
2663,2.881033814,101.6352139,44
2664,2.884200756,101.6861212,0
2665,2.964728079,101.6088857,31
2666,2.905768801,101.6545718,0
2667,2.97521777,101.7077526,40
2668,2.897783627,101.7027842,0
2669,3.035719506,101.7075418,40
2670,3.014827211,101.6172517,19
2671,2.916200213,101.6668303,0
2672,2.869746265,101.6711492,0
2673,2.947970382,101.6543775,70
2674,2.888126997,101.6364705,44
2675,2.952743067,101.6556502,70
2676,2.962119312,101.6859936,40
2677,2.855300718,101.6483115,0
2678,3.037253817,101.7326736,15
2679,2.85133232,101.6337446,44
2680,2.904398737,101.7234587,0
2681,2.92564343,101.7348236,58
2682,2.901068781,101.6239807,44
2683,2.972489485,101.6942066,40
2684,2.95880429,101.7390588,58
2685,2.998355667,101.7308475,92
2686,2.971409034,101.736403,92
2687,2.89771616,101.7401043,0
2688,2.923008511,101.7371952,58
2689,2.860066532,101.6742028,0
2690,2.914378312,101.6734771,0
2691,2.960189964,101.726405,58
2692,2.924050745,101.7148041,58
2693,2.949663414,101.7436424,58
2694,2.981321917,101.735295,92
2695,2.886341128,101.7380319,0
2696,2.93079428,101.6377823,44
2697,2.994818919,101.7373277,92
2698,2.942690482,101.6046737,31
2699,2.89415998,101.7125795,0
2700,2.891640783,101.6823054,0
2701,2.957837811,101.6172897,31
2702,3.039308874,101.6714291,5
2703,2.987474048,101.6526659,70
2704,2.924533428,101.7418499,58
2705,2.870712344,101.6977083,0
2706,3.016886988,101.6390771,2
2707,2.871068273,101.7300519,97
2708,2.959088253,101.6011128,31
2709,2.939841515,101.744201,58
2710,2.985981589,101.6325591,19
2711,2.870672966,101.6955949,0
2712,2.854890684,101.6351098,44
2713,2.965937769,101.6913249,40
2714,2.966717051,101.6189289,31
2715,2.989495976,101.6541546,70
2716,2.871307192,101.6688049,0
2717,2.897025317,101.637717,44
2718,3.039082653,101.6409553,5
2719,2.998271022,101.6685475,70
2720,3.006750924,101.5898303,71
2721,2.869141268,101.6034961,44
2722,3.030100748,101.693083,40
2723,2.928539427,101.647455,44
2724,2.88421707,101.6432357,44
2725,3.019839427,101.7382936,39
2726,2.896879562,101.7099947,0
2727,2.90087013,101.7273812,0
2728,3.038502685,101.6258777,5
2729,2.855652986,101.6657081,0
2730,2.871434349,101.6979486,0
2731,2.888574379,101.6523537,0
2732,2.863449343,101.6343958,44
2733,2.957111023,101.6673497,40
2734,3.022501632,101.6443206,2
2735,2.939760309,101.7362943,58
2736,3.027498893,101.7147245,40
2737,3.021985366,101.6437199,2
2738,2.981968153,101.7088097,40
2739,2.851901746,101.7352204,97
2740,3.034399353,101.6125631,19
2741,2.85558374,101.6620382,0
2742,2.979963278,101.6155937,19
2743,3.016265178,101.73465,39
2744,2.863638415,101.6941667,0
2745,2.942850271,101.7405008,58
2746,2.962911768,101.6225078,31
2747,2.957755687,101.6124397,31
2748,3.035209841,101.690775,40
2749,2.9827565,101.6435971,2
2750,3.021546681,101.7107593,40
2751,2.989508707,101.6710329,70
2752,2.92338914,101.7043808,58
2753,2.902662951,101.639084,44
2754,2.910463269,101.6392499,44
2755,2.97917953,101.6252474,19
2756,2.899467252,101.6516046,0
2757,2.978339034,101.7498086,92
2758,2.947556006,101.6725268,40
2759,2.99113723,101.7420678,92
2760,2.97471061,101.6324088,19
2761,2.961086602,101.7184606,58
2762,2.87028678,101.7266818,97
2763,2.964503043,101.5932113,31
2764,2.988246819,101.6154927,19
2765,2.948978377,101.65646,70
2766,2.887734174,101.6907834,0
2767,2.990917316,101.5912585,71
2768,2.951539661,101.6458478,19
2769,2.942914246,101.6036031,31
2770,2.949813036,101.6530703,70
2771,2.87284763,101.6368473,44
2772,2.978225986,101.7455217,92
2773,2.938276779,101.6685013,0
2774,2.969928552,101.6653023,70
2775,2.861087335,101.6065994,44
2776,2.877688253,101.7028315,0
2777,3.039559325,101.7048578,40
2778,2.941089772,101.6710247,40
2779,2.964358207,101.6720468,40
2780,2.903704577,101.6679849,0
2781,2.869575924,101.698175,0
2782,2.867595438,101.6980454,0
2783,2.925188112,101.6450553,44
2784,2.902841219,101.7160517,0
2785,3.018134424,101.6014651,19
2786,3.01515439,101.6650456,70
2787,2.923920024,101.6955221,0
2788,2.965110822,101.6374143,19
2789,2.874235046,101.6081218,44
2790,2.872695513,101.6174902,44
2791,2.908697937,101.7448192,58
2792,2.984670304,101.7163479,40
2793,2.855644365,101.6151863,44
2794,3.018870164,101.7516971,39
2795,2.996438905,101.7250825,40
2796,3.020775958,101.7340443,39
2797,2.902533629,101.7236337,0
2798,2.969831905,101.7267633,58
2799,2.998085885,101.6606059,70
2800,2.905014187,101.7034338,0
2801,3.014305986,101.624605,19
2802,2.908952871,101.728104,58
2803,2.981886435,101.6472559,2
2804,2.86787448,101.6844614,0
2805,2.934414922,101.7289477,58
2806,2.992024772,101.6047005,19
2807,2.975066412,101.7483228,92
2808,2.908006661,101.6943289,0
2809,3.011254696,101.6713022,70
2810,2.947194149,101.7277231,58
2811,2.876629292,101.6836117,0
2812,2.982214728,101.6953191,40
2813,2.931851907,101.7359409,58
2814,3.026373674,101.6613923,70
2815,2.930922516,101.7496745,58
2816,2.956574822,101.70145,58
2817,3.005514441,101.7391312,92
2818,3.035819681,101.6840804,40
2819,2.941598695,101.723532,58
2820,2.932690374,101.7351756,58
2821,2.978091612,101.6182721,19
2822,3.010712745,101.6459743,2
2823,2.929484857,101.5927973,44
2824,2.909467896,101.6761012,0
2825,2.936634916,101.6221187,44
2826,2.977297839,101.7467938,92
2827,2.948715697,101.6624752,70
2828,2.910286854,101.7510513,58
2829,2.861031101,101.7217978,97
2830,2.853384883,101.704185,97
2831,2.994216022,101.6646487,70
2832,2.992404209,101.6733382,40
2833,2.863328728,101.7072504,97
2834,2.996027069,101.747269,92
2835,2.975855736,101.6307434,19
2836,3.016607699,101.6539333,70
2837,2.995442319,101.6093785,19
2838,2.938851532,101.7510124,58
2839,3.036807842,101.724291,15
2840,2.881576863,101.6313337,44
2841,2.991290973,101.6074485,19
2842,2.964241506,101.6695492,40
2843,2.920752247,101.6435389,44
2844,2.968784711,101.7396267,58
2845,3.007250908,101.6515763,70
2846,3.000710164,101.7512881,92
2847,3.032667219,101.654491,70
2848,2.865682991,101.6569123,0
2849,2.891246327,101.698009,0
2850,3.034834315,101.7365835,15
2851,3.005019037,101.6456765,2
2852,3.006697817,101.5978369,19
2853,2.851604857,101.6015873,44
2854,2.995599562,101.7097685,40
2855,2.926692495,101.7241773,58
2856,3.031363309,101.5994352,19
2857,2.860368015,101.6956793,0
2858,2.95926247,101.5949946,31
2859,3.02588512,101.6944012,40
2860,3.009046487,101.7179587,40
2861,2.913878661,101.683591,0
2862,3.003124229,101.6453522,2
2863,3.002527753,101.6591133,70
2864,3.006334886,101.5896467,71
2865,2.937901536,101.7130335,58
2866,2.924088469,101.7107249,58
2867,2.912559381,101.5971383,44
2868,2.901157524,101.6826616,0
2869,3.041171616,101.6799803,5
2870,2.897842528,101.6501179,44
2871,3.038835819,101.6962913,40
2872,3.038757638,101.7188424,15
2873,2.947941796,101.6740902,40
2874,2.928182685,101.6243667,44
2875,2.888741229,101.6682681,0
2876,2.866510174,101.7452847,97
2877,2.867089483,101.6222201,44
2878,3.007821393,101.6438843,2
2879,2.856047443,101.64246,0
2880,2.938600155,101.6625376,0
2881,2.998331354,101.6907143,40
2882,2.895319235,101.7370541,0
2883,2.892478324,101.6231344,44
2884,2.88814501,101.597448,44
2885,2.913894565,101.7411729,58
2886,2.876514421,101.6205634,44
2887,3.040867951,101.690127,40
2888,2.90465522,101.6076614,44
2889,3.032299282,101.6591499,70
2890,2.923735465,101.6002428,44
2891,2.912563189,101.6848047,0
2892,3.019071083,101.6407625,2
2893,2.970292296,101.6127425,31
2894,3.021400293,101.7230835,40
2895,2.962983339,101.6865568,40
2896,2.938923569,101.7026809,58
2897,3.039090458,101.6670191,5
2898,2.853591131,101.6256046,44
2899,3.027598854,101.6777091,70
2900,2.885218397,101.5972594,44
2901,2.958918131,101.6333891,19
2902,2.937114757,101.6160522,31
2903,2.868142059,101.614163,44
2904,2.881235629,101.6071098,44
2905,2.990777195,101.668502,70
2906,2.896770779,101.6675761,0
2907,2.869518129,101.6885551,0
2908,2.907751941,101.7020027,0
2909,2.884148684,101.6125309,44
2910,2.914165219,101.7252454,58
2911,3.013300028,101.6613876,70
2912,2.92479572,101.6622734,0
2913,2.918329377,101.6878259,0
2914,2.905545753,101.6218655,44
2915,2.914449991,101.6202541,44
2916,2.916425112,101.7031602,0
2917,2.8532693,101.6262352,44
2918,3.036020838,101.713192,40
2919,2.869775621,101.6458177,0
2920,2.914496918,101.7405016,58
2921,3.001426586,101.7290066,40
2922,2.973578082,101.6208691,19
2923,2.890933708,101.7286536,0
2924,3.009544999,101.5901994,71
2925,2.935699701,101.6529084,44
2926,3.011704901,101.6905951,40
2927,3.005961891,101.722633,40
2928,2.894102731,101.7117896,0
2929,2.936874286,101.6889151,58
2930,2.927267665,101.735752,58
2931,2.983856911,101.74542,92
2932,2.954198668,101.7010436,58
2933,2.980343263,101.6847986,40
2934,3.032984648,101.6855508,40
2935,3.026602695,101.6801564,40
2936,2.90742076,101.6490032,44
2937,2.902676561,101.7448691,58
2938,2.939317297,101.7278337,58
2939,3.000666812,101.6621424,70
2940,2.920127067,101.6874708,0
